,Code,Correlation1,Correlation10,Correlation11,Correlation12,Correlation2,Correlation3,Correlation4,Correlation5,Correlation6,Correlation7,Correlation8,Correlation9,Elevation,Latitude,Longitude,Name,Time,Unnamed: 0
518,SW000002288,0.5594436134382811,0.5308496892377783,0.3432408812490808,0.18550273338288464,0.6445993773936857,0.5455013146960519,0.6477274924794814,0.4459611675539881,0.3151349468834175,0.4622643837146665,0.3286716007983341,0.3473234195656534,6.0,63.595,20.7564,HOLMOGADD_A,84 years,1226.0
519,SW000021280,0.3653577631150608,0.3641105612849401,0.21563952336868572,0.15973975848742547,0.3531837483686007,0.0409507171551465,0.2216374681849422,0.14625294077284304,0.31055309049620805,0.31916184949980275,0.3836243706643114,0.15037408368205174,280.0,65.0072,17.7083,GUNNARN,65 years,1230.0
520,SWE00003535,0.5001705226298829,0.4276951835004308,0.24817909718670286,0.22084215517774014,0.4778612751979303,0.2698510336074606,0.39113721753795583,0.2500736773971775,0.3423750197721672,0.3575570544310001,0.3844258826546924,0.26643656719988257,40.0,64.4808,21.5792,BJUROKLUBB_A,53 years,1233.0
521,SWE00115961,0.5690298130965943,0.3756313144722229,0.4560123497445826,0.2411813948963195,0.444859883987084,0.25170521064305496,0.10449729923178276,0.09880968899353404,0.1567136958443658,0.4464915558321403,0.37738596293094906,0.15563512451074346,4.0,62.5244,17.4408,SUNDSVALLS_FLYGPLATS,66 years,1240.0
522,SWE00115981,0.5002816122018698,0.3832160149533536,0.3165457903182857,0.13511557065013535,0.2867011397287593,-0.014236269498467085,0.10550681701143184,0.09455990318223226,0.16982512448998924,0.3852162213742536,0.300028200344775,0.15275833645805714,215.0,63.6842,16.9506,JUNSELE,51 years,1241.0
523,SWE00116061,0.25170195171882026,0.3424027900201141,-0.018903806958507286,0.18452833637553132,0.3250109195006131,0.10437937463727154,0.2714770435861614,-0.030789853029322762,0.3816393801010919,0.43489975761655975,0.21343879816435904,0.20662419397446627,168.0,67.2097,23.3928,PAJALA,53 years,1243.0
524,SWE00136405,0.6475980569238402,0.1350175789871644,0.4068260720255858,0.3168444335848339,0.456224381812154,-0.00020063433017770908,-0.1902083329982531,0.534392667413077,0.07654337962840127,0.29948716144621945,0.2662194254847001,-0.15778870166133,140.0,60.48,15.43,BORLANGE_AUT,53 years,1245.0
525,SWE00137188,0.21601948404903396,0.3491219733624929,0.20692820816499444,0.0473419488391895,0.40902004724691576,0.25378403082066553,0.2432762392508831,-0.13992704582284587,0.3051775342281142,0.60520679705918,0.7092409241057677,0.3320468162241053,9.0,65.75,21.77,SAVAST_V,54 years,1265.0
526,SWE00137203,0.39418455987824025,0.34729085590346165,0.2179299968210599,0.2548210637663397,0.26801354056337784,0.04219974926977501,0.22912641452582186,0.14904820579975062,0.26274139709000954,0.3838231418863661,0.25650469899558737,0.15144663745339498,458.0,65.8078,15.0853,HEMAVAN_FLYGPLATS,56 years,1266.0
527,SWE00137338,0.2787418701559047,0.4305010219207919,0.12941566084932646,0.09684774996704848,0.2970021011332329,0.05651258619059029,0.3228770441059163,0.07829100756986845,0.6490115511181295,0.4191588602948768,-0.1820176698042764,0.020110089081537687,330.0,66.77,20.97,NATTAVARA,53 years,1270.0
528,SWE00137470,0.16477929107406306,0.4872089962497072,0.32021968613700225,0.06443938969757619,0.2697129746039063,0.040294973683627035,0.410382430541915,0.3408681641829759,0.2765590402614708,0.4635763399562105,0.2364717162875891,0.2422400597057918,537.0,68.43,18.28,VASSIJAURE,91 years,1273.0
529,SWE00139254,0.6420227895142862,0.2952489123530889,0.4200461297611136,0.2273177512308146,0.473784291554243,0.2929336926049878,0.09664729119072103,0.13435197533995513,0.21756519337588115,0.5293179897442987,0.3151397891804516,-0.046391679574071185,80.0,60.14,13.01,TORSBY,52 years,1276.0
530,SWE00139276,0.5865953081027472,0.35671446958887354,0.452525452685897,0.15533894551415225,0.4339833955475951,0.25449474442488823,0.012230383924999998,0.21065717592648364,0.04570943944939914,0.3619604022772158,0.31952048685104584,0.11347921891903165,190.0,60.15,13.8,GUSTAVSFORS,70 years,1280.0
531,SWE00139286,0.629615825383428,0.3420114303518855,0.3854914450290472,0.2127557343138096,0.4047603993246931,0.26244333447930096,0.010826331119607915,0.1469044479462855,0.2336636084145073,0.5079658478136052,0.4734002013947268,0.1376100788500601,15.0,60.18,18.23,RISINGE,58 years,1283.0
532,SWE00139294,0.6748205250211116,0.3211225668212629,0.3705718844132557,0.030545309407173826,0.3862560149610961,0.2867365169597015,-0.0704679504608661,-0.2889256463292055,0.3011364737457468,0.415448590808816,0.35974944984018553,0.09284847381132802,33.0,60.2,17.9164,DANNEMORA,51 years,1285.0
533,SWE00139308,0.7624090862970996,0.5555372428625432,0.38251580594558254,0.3143718795310557,0.5930931199227598,0.6666883512360811,0.4735145365847496,0.5217040072292786,0.283181566185359,0.5360166545592381,0.5592152001114492,0.4641594867754092,12.0,60.28,18.92,UNDERSTEN,63 years,1288.0
534,SWE00139324,0.5764072385161627,0.2707138654944315,0.3479712409432652,0.20372041398879506,0.3479787907285176,0.2779878218921884,0.3437307691727349,0.2095221953234784,0.2215518094354832,0.6910735741679466,0.4181403378232227,0.08853864871459982,160.0,60.31,12.7,OSTMARK_LAMBACKEN,58 years,1290.0
535,SWE00139346,0.6033380490956191,0.3670127929920829,0.3249114634847366,0.11366456885632407,0.4984814284573913,0.3732909535684885,0.19477548046879686,0.26419698813621706,0.012072734232443158,0.5164956574008798,0.4709252244418372,0.1106932411199705,260.0,60.38,15.23,IDKERBERGET,65 years,1295.0
536,SWE00139348,0.4962461089174817,0.3008705189077721,0.4732719477407516,0.30167642897335845,0.37980447635802594,0.2850462538064871,0.12409259761248613,-0.034377878487945296,0.06701668025174018,0.19636431218048908,0.07759866640277888,-0.04923900705968057,495.0,60.38,15.14,SPANSBERGET,57 years,1296.0
537,SWE00139362,0.635898699180845,0.26867262634700445,0.4750303255979482,0.2528925942067369,0.43490686769266906,0.2419406648235051,0.03026932090396495,0.2062606662545521,0.16538785930092864,0.10788732559312293,0.2943348108477861,-0.0461713064763369,152.0,60.4292,15.5078,BORLANGE_FLYGPLATS,60 years,1297.0
538,SWE00139376,0.351747809112524,0.2264976668542853,0.5807086556117053,0.2378536699032432,0.007498768813725475,-0.04929834675702098,-0.11134472137250154,0.6853479107354564,0.3960847860531909,0.3198481751797065,0.27066417898224376,-0.04784762568848813,145.0,60.5,15.46,BORLANGE,53 years,1300.0
539,SWE00139386,0.5576352518850717,0.216329255166061,0.6150139223389645,-0.025460940184238192,-0.20412220437864775,0.12175439072392474,-0.11982255556154545,0.7005856773198044,0.5711054736168598,0.5710420516128636,0.4303061204722708,-0.18866794690715014,128.0,60.5,15.45,DOMNARVET,53 years,1301.0
540,SWE00139396,0.7122835896313959,0.5298511715134195,0.4387532937400772,0.21679513613253684,0.5522213105789363,0.578176689708682,0.3807138703934102,0.2569394216212769,0.1782910928345902,0.4689068056613791,0.5268018555945779,0.2532959174154509,8.0,60.53,18.38,ORSKAR_A,69 years,1303.0
541,SWE00139458,0.6189232485712116,0.3512392679929365,0.4805019936757498,0.22405750959693696,0.438269749810069,0.18076063860948752,-0.03468722362636178,0.1024314252893897,-0.03231383046137218,0.34044873658192626,0.34170502309859635,0.02536075109797,175.0,60.73,15.02,LEKSAND,58 years,1309.0
542,SWE00139462,0.6859768917009951,0.4031009115655557,0.4669512188098512,0.23509354999023996,0.6468913155552934,0.702969815200963,0.5843612733667494,0.31690989021622484,0.34425630401089746,0.4533606735900581,0.3908391359015225,0.3869792407652341,5.0,60.73,17.57,EGGEGRUND,69 years,1310.0
543,SWE00139468,0.6646177049888277,0.23503655929414302,0.4072000078902722,-0.005133126426289227,0.42263119488497397,0.3844347937473389,0.37761324462339374,0.4465270240203488,0.21627802627270007,0.3789322770761795,0.6049996828401775,-0.02828985714693146,5.0,60.75,17.35,UTVALNAS,51 years,1311.0
544,SWE00139498,0.5989973277724441,0.34198828049900576,0.4477538418528873,0.2613404607607456,0.4124165400152605,0.1697033343322909,0.16988446785774355,0.1604214770530596,0.1473327468772478,0.4979797136508948,0.3638153746897399,0.1157546114152157,230.0,60.91,12.58,HOLJES,61 years,1313.0
545,SWE00139520,0.5904380302732879,0.4272679358350432,0.4400662008521827,0.3653655638159836,0.44831132723642736,0.4088083215686935,0.21734301088459068,0.3026764336822167,0.15543439112095386,0.32114289518798245,0.4617712670571093,0.13522064582952062,196.0,60.96,14.51,MORA_A,70 years,1315.0
546,SWE00139522,0.6183017780818216,0.3184604994330363,0.4516400477774569,0.3244775300498609,0.4153902569887725,0.2767828393584459,0.15124439794184488,-0.0886082738466413,0.0674905784796919,0.229799254043842,0.27425071041390153,0.12252065860715144,162.0,60.9617,16.4308,AMOT_A,55 years,1316.0
547,SWE00139524,0.5788163503877748,0.08458002222196435,0.2515348089870239,0.055248679262181716,0.3853757221488282,0.07215543044889368,-0.13921469398270653,0.04144429889353625,0.048471060850160654,0.3547060783852862,0.4021556040584792,0.09291557223044794,145.0,60.96,16.46,AMOTSBRUK,53 years,1317.0
548,SWE00139526,0.5980025567119382,0.3498699676894133,0.3474191885726138,0.05060094471888271,0.3413251083053185,0.2036269067059808,0.14826355583512985,0.34393596802623383,0.025352833159120583,0.5779396366616364,0.4363839997435641,0.1919761840454112,196.0,61.0,14.59,MORA,63 years,1318.0
549,SWE00139590,0.4900735788649898,0.3359218905424779,0.4036077863162961,0.12257625854813825,0.3413913342409434,0.1165196099757646,0.3414900972289597,0.2487521478254257,0.1012140691299912,0.4908837935560547,0.34819894493019776,0.10861798471636824,412.0,61.28,12.86,GRUNDFORSEN,67 years,1324.0
550,SWE00139604,0.5405894064240835,0.19575633713147764,0.1697581875858749,0.009183489693378292,0.32136555326513144,0.16562577545618218,0.03567058462749323,0.3167082333770065,0.01284179801535378,0.5837281516264391,0.4445065101738922,0.16656644544581492,177.0,61.38,15.84,EDSBYN,63 years,1326.0
551,SWE00139674,0.6155885408851424,0.31877151693847605,0.3982800957703634,0.27950656179335,0.4601386186992816,0.2209600103987888,0.11178813124766396,0.009927899752215042,0.007850347352651109,0.4307019481422793,0.4631754818472296,0.04278393088812341,115.0,61.71,16.18,JARVSO,59 years,1334.0
552,SWE00139676,0.5868944889674395,0.38226000476269295,0.3658701929872379,0.19103871546489604,0.5135978375518973,0.3273157036097347,0.1820870457243463,0.2099329505457448,0.1823185455951862,0.513205281099827,0.5030858902494171,0.1666895821957159,10.0,61.73,17.1,HUDIKSVALL,69 years,1335.0
553,SWE00139684,0.6468022003660931,0.428853167251622,0.4407590664019128,0.3689058718921753,0.4381950761543463,0.35231202534467776,0.01955058547412053,0.036115015363719166,0.07884652430409454,0.2643147329510709,0.27860186457981123,0.04690275680869477,70.0,61.83,16.54,DELSBO_A,55 years,1337.0
554,SWE00139690,0.5853482076935279,0.4145028159737189,0.4821431618618926,0.3566505528401831,0.2120643394476542,0.09467617478164464,0.04648533096939264,-0.06536231499252712,-0.017402756943038285,0.2954537368680316,0.224025981956345,0.13190631169724035,670.0,61.85,12.27,FLOTNINGEN,56 years,1339.0
555,SWE00139764,0.5421382016160591,0.3645538780403009,0.3664157892610551,0.17611698982582566,0.41008208150607617,0.15219767664132364,0.12817870480977545,0.05666614358358295,-0.060960261760921085,0.38424035552368296,0.31747550156088844,0.1224386743195916,260.0,62.18,14.95,YTTERHOGDAL,60 years,1348.0
556,SWE00139774,0.629349341174025,0.34207406926918604,0.4804085683412666,0.4098970357351053,0.5953772984387683,0.4032321877636943,0.21208416629139226,0.4090972662311641,0.32946296248241114,0.5497997142345961,0.5578498737747751,0.1613271431789489,17.0,62.22,17.7397,BRAMON,60 years,1349.0
557,SWE00139800,0.4484793212767431,0.3783269499505153,0.3948705368212593,0.0994461816124445,0.3816854162042885,0.0942083672452822,0.2380109084916551,0.2983863780046048,0.0190627826518412,0.4818094322681386,0.1378836577799875,0.1618359477182532,430.0,62.42,13.52,HEDE,66 years,1353.0
558,SWE00139802,0.40708790762885744,0.4081774719346333,0.5579325120540977,0.3494202770273729,0.41236856674216654,0.36691284423694137,0.14904080754721188,0.19744396720274773,0.13379374138818226,0.4846415308400282,0.18224625178092504,0.20850421060451385,410.0,62.41,13.67,HEDEVIKEN,59 years,1354.0
559,SWE00139822,0.6445117357899394,0.31500394623337186,0.5408028271345362,0.5148097250662509,0.33313759789031233,0.1816548930465393,0.07596876946535203,0.0885557039049261,-0.06919052731648039,0.3095953469885164,0.10637755205512894,0.06714493776865753,99.0,62.49,16.28,TORPSHAMMAR_A,51 years,1356.0
560,SWE00139828,0.38616744964102,0.3162281781451428,0.4485611741289813,0.15874572461762845,0.29324567400628004,0.28612484264039234,0.22152936084568464,0.6470913565541179,0.02225382611548944,0.5558978144840432,0.4605509442449725,0.3082159856693629,110.0,62.5,16.18,FRANSTA,69 years,1358.0
561,SWE00139832,0.4895124074529895,0.3253819047664718,0.3715401041606816,0.0716482955622788,0.3151230198388471,0.021202442734858662,-0.06543628772852032,0.16381289591594586,-0.04987015375639876,0.42751879319251,0.5154952212955699,0.2784067201968766,99.0,62.52,16.21,FRANSTA_11,52 years,1359.0
562,SWE00139842,0.5044001512453631,0.2690215999675009,0.3830439941783974,0.15405374778005448,0.4157824315184576,0.25981686223743244,0.3201729323580186,0.2778824523561659,0.07539387387064478,0.3328508031517802,0.28063352920541945,0.16353935598685848,585.0,62.55,12.6,LJUSNEDAL,91 years,1361.0
563,SWE00139858,0.6303271157546712,0.5396419187381405,0.28219442037771714,0.08772865922819463,0.3250449880378207,0.3513426301817857,0.3472960744821186,0.3413490451772937,0.28203020132136897,0.3940956245751377,0.6159458190141867,0.3725501374791101,10.0,62.62,18.0597,HARNO,53 years,1363.0
564,SWE00139868,0.6448625523292345,0.4767113269803141,0.3939254681389147,0.3046302791407939,0.5214967017450718,0.4984537141016106,0.1860245256555735,0.23863621984618144,0.2171960165779372,0.4412955811576205,0.5090630939837408,0.24974658256927645,17.0,62.64,18.09,LUNGO,60 years,1364.0
565,SWE00139884,0.4924767584536398,0.41409731373180975,0.20209629025459927,0.09430868533689116,0.3421783559221238,0.048454278610042235,0.13391131627840586,0.10041952753711213,0.1739159192134255,0.3793424991551991,0.2518922626944559,0.12894650716636746,342.0,62.75,15.1,HUNGE,53 years,1366.0
566,SWE00139886,0.3068199427824085,0.3851864808696154,0.416908513995572,0.3363478493143514,0.3824084353512618,0.22367705942063895,0.2113855959681048,0.0026801693121891873,-0.033891394060311886,0.20334806555546756,0.14703444741452426,0.17967482143172026,343.0,62.75,15.09,HUNGE_A,52 years,1367.0
567,SWE00139942,0.4966439157761312,0.15271762055902532,0.43940609239889467,0.17102757085086387,0.3308152738430337,-0.10366482897344807,0.045295132681799376,0.2729281748305116,-0.1082333249385377,0.29175773908491914,0.4118041475900096,-0.04059607629368201,5.0,63.05,17.77,KRAMFORS_GISTGARDSON,52 years,1376.0
568,SWE00139950,0.518078039811469,0.3429156278399298,0.300305150177086,0.2306715409761572,0.3909648380843693,0.0731023918317674,0.17586735299155518,0.10984494697471964,0.06625949279577026,0.3861575304754568,0.25540714316188057,0.0022182430008920537,592.0,63.08,13.75,HOGLEKARDALEN,59 years,1377.0
569,SWE00139962,0.4813274411591371,0.33660303005141623,0.2936111140420933,0.1807205887037159,0.4262680947557832,0.14521464234730644,0.04631338260677842,0.10471531543889813,0.05648129131856362,0.3558900941970377,0.3842425965285479,0.10672162050858827,120.0,63.14,16.9897,FORSE,65 years,1379.0
570,SWE00139968,0.518726060759514,0.3617812376431483,0.3846625087683905,0.22198734300534007,0.3487190946403585,0.12024264423095288,0.030223164120502563,0.010218306434158643,-0.03146166479653077,0.3325870016355249,0.20474704992567205,0.18924494145818824,183.0,63.16,16.17,KRANGEDE_A,56 years,1380.0
571,SWE00139970,0.5487551514026487,0.5113260597131629,0.34758717139793555,0.2586339023215947,0.348786296452525,0.20235014436268672,0.1645136342859466,-0.0018028178136354433,0.11323428985279885,0.2808901298793229,0.22339023631203225,0.426382114132768,320.0,63.15,14.37,NORDERON,60 years,1381.0
572,SWE00139974,0.5217541263946953,0.3679504429953314,0.3903791429912976,0.16281818715636515,0.3875772145549667,0.18189114570159687,0.14223049870269802,0.07637236723970044,0.12880256638843576,0.4299395004126255,0.377408050729068,0.14050590201463325,30.0,63.17,17.66,LANNAS,56 years,1382.0
573,SWE00139992,0.4961239718917097,0.3825169597123636,0.2338037844728123,0.18577823221020512,0.3853713162547248,0.19025754674012027,0.249481666988022,0.2792078548468887,0.13509707233929186,0.4629112081095858,0.3323535483530278,0.1321212508327424,375.0,63.19,14.49,FROSON_D,96 years,1384.0
574,SWE00140002,0.4927331476649167,0.3591057626380433,0.21017712577920855,0.18370909796371024,0.37881083681662026,0.1878527807702,0.2479552258351182,0.28543509806291945,0.13668155244666433,0.495487456059589,0.33139859517630743,0.07775116856033981,360.0,63.24,14.55,ROSTA,96 years,1385.0
575,SWE00140006,0.4421047848109239,0.2783545499683246,0.49671201128241904,0.34472247379890525,0.2820973007980975,-0.003446637485244165,0.21580652651304785,0.3067731203416069,-0.1735469748196813,0.2421104964387296,0.37930768798906056,0.14093903648112116,583.0,63.28,12.12,STORLIEN_STORVALLEN,53 years,1386.0
576,SWE00140062,0.571545653254067,0.2820037825240883,0.4721282536693049,0.2793266957852532,0.4681605795242694,0.3918007939558243,0.19306251297310875,0.2002060158603956,0.07892699727836798,0.2930087343759593,0.4505880333806137,0.216770330519018,108.0,63.41,19.0,ORNSKOLDSVIKS_FLYGPL,51 years,1393.0
577,SWE00140110,0.4600910849817354,0.3583921888523745,0.27937300856731073,0.15646451007651627,0.3860211394044686,0.1485443229482212,0.210074515679074,0.16135589762669045,0.13390715920463625,0.41267913631684794,0.3472592360170422,0.1360758237784636,232.0,63.6,16.18,STORFINNFORSEN,57 years,1397.0
578,SWE00140134,0.5669413481216943,0.028470492711909164,0.5351892497738403,0.251565164075762,0.6103653171272586,0.4256353194441481,0.21014818246973485,-0.20795945933560275,-0.10323869009283898,0.2393999156082529,0.4077845615538308,0.2629468943371353,214.0,63.685,16.9531,JUNSELE_A,58 years,1402.0
579,SWE00140148,0.3709939441898475,0.4473512105610871,-0.021296985141430483,0.01336687581884478,0.3836113922138759,0.1757479787191883,0.3052043015351743,0.2823109426079794,0.12115492832814105,0.2515826087899447,0.2631225665850345,0.2557543739763857,375.0,63.73,15.5,HALLVIKEN,61 years,1403.0
580,SWE00140174,0.4916218180774262,0.3621588470530668,0.3116202674588874,0.1931295263217574,0.4542740034261383,0.17388800924984768,0.1679729910082794,0.051323285916804386,0.15241456500996825,0.36352422960936825,0.3509566776222798,0.1104141837177592,14.0,63.79,20.29,UMEA_FLYGPLATS,59 years,1407.0
581,SWE00140180,0.4726028074763551,0.3829690050149827,0.20892683516427188,0.11916668477314316,0.3598119810430777,0.06884376163384731,0.12121623102101026,0.2588203845667217,0.4514670076892438,0.36980555933547343,0.3296265096785521,0.1351020356187072,10.0,63.81,20.24,ROBACKSDALEN,52 years,1409.0
582,SWE00140230,0.4146509009074826,0.41293713561887546,0.2458487589870565,0.2769871759145381,0.4617838053922697,0.09692367823865264,0.26224708981916633,0.06381377798188091,0.0946869116115008,0.35658063702226306,0.3998238354997302,0.18266017321111114,615.0,64.0,14.67,ALMDALEN,57 years,1418.0
583,SWE00140248,0.4996757963803006,0.46148786128041297,0.379630737172584,0.060719226970062684,0.44870739700423057,0.4004341403140566,0.3057028760675289,-0.12583285283909354,0.09317517061238667,0.2838537319002959,0.3243360649665283,0.23952627275716745,327.0,64.08,18.37,FREDRIKA_A,55 years,1420.0
584,SWE00140250,0.4807183129514932,0.4192845214072061,0.2056195650660832,0.10330707566449167,0.3721503603880156,-0.021565009066854636,0.16156595167160476,0.13451930006964313,0.2949618214530961,0.3050905279738596,0.30817512565366084,0.21555870864442156,327.0,64.08,18.42,FREDRIKA,53 years,1421.0
585,SWE00140252,0.32331823266031723,0.3896939561897811,0.4038814873834136,0.18041828850251496,0.2458508777285073,0.13679034574909546,0.2314905921750761,-0.05884965503179568,0.12941458180692836,0.4885000088476336,0.38424117583417056,0.2907798168725773,241.0,64.09,16.2397,HOTING_A,52 years,1422.0
586,SWE00140256,0.4520627666156261,0.35290250366410314,0.38548632497184543,0.02478179385662476,0.08702169956817161,0.02511093539010764,0.14398086129035895,0.3211407341090444,0.029041830679467133,0.03170805368933702,0.4254835922401962,0.2006815869283319,240.0,64.12,16.21,HOTING,65 years,1423.0
587,SWE00140260,0.1963007409019336,0.489887633958327,0.3305029457234853,0.28099299806784017,0.40652337530194144,0.07175232248732688,0.07756789109306618,-0.019909382769116087,-0.040949371966224085,0.3299833146789983,0.4595651357420824,0.2761978600012564,237.0,64.2,19.72,VINDELN_SUNNANSJONAS,60 years,1424.0
588,SWE00140262,0.4503493782557803,0.4044015040140719,0.3049351093325205,0.26216956103263217,0.3479866779000314,0.1587460753599469,0.3173312097723815,0.17823204652466285,0.2343670908120501,0.4173335371056563,0.487139565652536,0.2441264303629872,310.0,64.16,17.37,ASELE,70 years,1425.0
589,SWE00140264,0.3278546800686973,0.1719876123652808,0.4672570379409602,0.313809431983417,0.2822143094625853,0.06984508727284718,0.32305959772615755,-0.11337102800211818,-0.01614601438119916,0.24336391159912926,0.07383128990721864,-0.01378646533785594,307.0,64.17,17.32,ASELE_A,60 years,1426.0
590,SWE00140286,0.4893237572461768,0.4963413875359684,0.3026235944967313,0.17357596659391378,0.3361613504217285,0.249005450120522,0.4585307458468917,0.09279116706655492,0.3715871511277556,0.2696940583417362,0.4693631278985648,0.17833262886811813,237.0,64.27,19.63,HALLNAS_LUND,60 years,1428.0
591,SWE00140352,0.036283655150647534,0.3727665507288827,0.3554441449253079,0.16610508292734993,0.3837270459651456,0.2251746446938513,0.2533611007855344,-0.01671497330258379,0.1997409743279238,0.1316281344898522,0.044712768834057136,0.02507297572894351,210.0,64.55,18.72,LYCKSELE_A,60 years,1436.0
592,SWE00140360,0.4385390043014661,0.3728386294115292,0.1666002774775378,0.1352320893198559,0.2945815111885833,-0.00611764199942788,0.12585681443939364,0.08810099121900056,0.3312043413370335,0.3692371300360852,0.287701664409901,0.16136278846861535,234.0,64.58,18.65,LYCKSELE,52 years,1440.0
593,SWE00140366,0.4849369739760279,0.3306779598751158,0.4511476006899998,0.3273622938859904,0.4566277850083376,0.3091194587353017,0.21554255382358206,0.12441737383707792,0.08711221154827692,0.2146623869525336,0.5127182149401194,0.19926446298739134,48.0,64.62,21.07,SKELLEFTEA_FLYGPLATS,51 years,1441.0
594,SWE00140374,0.32733479650069003,0.3630113900853495,0.27129516406045673,0.1376120887603359,0.3616798986500868,0.081416607191165,0.2070734766379558,0.12095199360216008,0.26808506511018393,0.3909690443532021,0.3781945078172969,0.19546225682975304,345.0,64.64,16.41,LAXBACKEN,72 years,1442.0
595,SWE00140390,0.4557552260650003,0.4770287797042514,0.2833954690906177,0.2427482304480271,0.288592088932682,-0.008214956642099615,0.15133951738236248,0.16251375377876506,0.168874134639359,0.3130409172804838,0.2182376633364204,0.15019602777086402,360.0,64.73,13.96,JORMLIEN,54 years,1443.0
596,SWE00140434,0.24526953005845675,0.2366199064485085,0.059312785789038674,0.00916240126384065,0.2617353836821258,0.1765863896132596,0.2454504456214482,0.2220465773850176,0.2778789249424545,0.13223907716133285,0.3666570389380877,0.16322003800815796,296.0,64.95,19.48,STORLIDEN,68 years,1449.0
597,SWE00140448,0.3579207962550561,0.3409987140557922,0.30476759920660085,0.24174766686322324,-0.2986662570733987,0.20574775391828495,0.3033077916654372,0.6304646316312076,0.757592122632777,0.6020484432803899,0.2591201932815509,0.36293448960592406,4.0,65.03,21.57,RONNSKAR,53 years,1451.0
598,SWE00140450,0.3383911869006349,0.5059985084975069,0.15802504798338834,-0.0035272330215079814,0.2720823409275788,0.05856930394702683,0.13428007170894712,0.3703274756890616,0.14468411759696725,0.3780442740360053,0.3390633402623147,0.2763310946057331,4.0,65.04,21.57,RONNSKAR,63 years,1452.0
599,SWE00140462,0.3755338154441039,0.25220390344967514,0.22030519373461666,0.20068021487989648,0.4792296190448672,0.06667599902035562,0.2797875580469488,0.2023103178348979,0.28522875140484555,0.35322320811548064,0.3156659958515754,0.1740964353565394,420.0,65.0997,16.69,LANGVATTNET,69 years,1455.0
600,SWE00140474,0.3184754944156019,0.4391542426650261,0.22845273311420786,0.18643851365610692,0.4287199635347725,0.1128226519608732,0.2449519853766839,-0.0423789439202563,0.1529243792614828,0.3067811664826179,0.3939307798423787,0.25578766884878384,320.0,65.19,18.75,MALA,60 years,1457.0
601,SWE00140482,0.3084201155494497,0.4053352105202232,0.024921876047769805,0.11392961089404655,0.3668648709675728,0.15027319256698576,0.4608330684681355,0.2743729968366964,0.6326279667228025,0.4391335111146856,0.4349935876870839,0.13157757862125305,525.0,65.2397,15.99,DIKANAS,54 years,1459.0
602,SWE00140494,0.26378873888355064,0.3565115511142524,0.20687207192508447,0.062162724412584365,0.3821007640905617,0.12164349923811052,0.3098352046691103,-0.07814510536285463,0.1155729118938933,0.2218145492464252,0.2798945611933689,0.17580143660033992,395.0,65.28,19.67,GLOMMERSTRASK,54 years,1462.0
603,SWE00140502,0.4555915952613572,0.5361175458036798,0.3458655022070815,0.17340523983252054,0.5751544140739018,0.4906638985735562,0.5844365529003096,0.3229170801835316,0.3081510608014453,0.2888997486678433,0.3790505931225822,0.5222793751141026,1.0,65.31,22.37,RODKALLEN_A,60 years,1464.0
604,SWE00140550,0.3097368286412967,0.2498476719581522,0.3471301644203499,0.16277664143939322,0.3254927823723622,0.07066291352120004,0.3417725203017257,0.12596373613236464,0.23383555729231345,0.35559666079155244,0.07521108951253866,0.11791782349789448,360.0,65.54,17.55,SORSELE,52 years,1468.0
605,SWE00140554,0.3633723730081492,0.4336977327694597,0.21389071108763635,0.20514728216154465,0.4649055277701839,0.21979998276948276,0.30253762137857404,0.19013951525634795,0.2294005074313003,0.325993817450102,0.3868264152901399,0.17225782829631,17.0,65.5431,22.1192,LULEA_FLYGPLATS,70 years,1470.0
606,SWE00140560,0.22739975450671,0.38956174341519867,0.307558478886558,0.3987444232762526,0.4609887133980988,0.3032589100848269,0.39741825265717423,0.4441529266139016,0.3263940427370049,0.3008454835030799,0.3931759572652788,0.2543860121826453,12.0,65.58,22.11,LULEA_BERGNASET,91 years,1472.0
607,SWE00140568,0.3675110330364408,0.3822573581461604,0.29425715424736004,0.3182060852811506,0.38350645402768907,0.18398410391492734,0.348123807247468,0.27083679917739023,0.3674911573963148,0.3435402299362563,0.4082751545578743,0.2538230013053395,5.0,65.62,22.13,LULEA,84 years,1474.0
608,SWE00140580,0.08417329796893674,0.30915587936091354,0.3981825696979929,0.055965856976619495,0.3602748422701712,0.24749158125878146,0.187361509257826,-0.2337518653389159,0.2017959562040382,0.1877164623872732,-0.1003458147067964,0.14477215555755746,40.0,65.67,21.07,ALVSBYN_A,52 years,1475.0
609,SWE00140594,0.25411031537000417,0.3764789606850678,0.2534969590357661,0.16049129196923492,0.4307787975351644,0.13271207775012026,0.31504312229649456,0.3931155278684912,0.2441413081616318,0.3998919204324337,0.3449400908520093,0.3737859764396481,450.0,65.72,15.25,TARNABY,97 years,1479.0
610,SWE00140618,0.2813925671593229,0.3928875247806557,0.23117332813877586,-0.017298601337350932,0.505757072465339,0.2962087653793021,0.2485204111330985,-0.18759086578379988,0.20199281733724636,0.28240534413772644,0.32852743841209064,0.5121622773218609,25.0,65.8197,21.64,BODEN,59 years,1481.0
611,SWE00140622,0.4625779909256113,0.04601593954069978,0.44746446556465547,0.3785494806546976,0.5777380052219927,0.4223772897176533,0.2489474801936163,-0.024249170553159158,-0.03667967132117928,0.3472877224510452,0.5033428322461272,0.05492144124054359,16.0,65.8197,24.12,HAPARANDA_A,52 years,1483.0
